timestamp,ida1_clearing_price,ida2_clearing_price,ida3_clearing_price
2026-01-01 00:00:00,96.05,94.05,
2026-01-01 00:15:00,93.0,92.71,
2026-01-01 00:30:00,92.98,93.44,
2026-01-01 00:45:00,89.78,92.25,
2026-01-01 01:00:00,93.0,97.07,
2026-01-01 01:15:00,92.67,90.41,
2026-01-01 01:30:00,89.52,83.14,
2026-01-01 01:45:00,85.28,80.81,
2026-01-01 02:00:00,93.0,83.29,
2026-01-01 02:15:00,87.44,79.15,
2026-01-01 02:30:00,86.38,76.3,
2026-01-01 02:45:00,91.05,72.97,
2026-01-01 03:00:00,82.32,75.18,
2026-01-01 03:15:00,78.78,67.77,
2026-01-01 03:30:00,78.59,64.94,
2026-01-01 03:45:00,78.59,59.29,
2026-01-01 04:00:00,70.16,59.45,
2026-01-01 04:15:00,63.8,60.32,
2026-01-01 04:30:00,67.7,64.25,
2026-01-01 04:45:00,67.63,64.25,
2026-01-01 05:00:00,46.44,48.21,
2026-01-01 05:15:00,72.23,63.07,
2026-01-01 05:30:00,75.99,69.9,
2026-01-01 05:45:00,81.51,70.21,
2026-01-01 06:00:00,77.09,65.59,
2026-01-01 06:15:00,83.33,70.36,
2026-01-01 06:30:00,84.85,73.01,
2026-01-01 06:45:00,89.68,75.99,
2026-01-01 07:00:00,81.91,69.98,
2026-01-01 07:15:00,72.41,68.76,
2026-01-01 07:30:00,68.22,64.62,
2026-01-01 07:45:00,54.38,59.16,
2026-01-01 08:00:00,53.38,45.95,
2026-01-01 08:15:00,48.41,42.52,
2026-01-01 08:30:00,48.03,53.11,
2026-01-01 08:45:00,43.0,48.52,
2026-01-01 09:00:00,53.77,52.14,
2026-01-01 09:15:00,48.8,50.11,
2026-01-01 09:30:00,35.73,39.95,
2026-01-01 09:45:00,20.05,22.25,
2026-01-01 10:00:00,24.32,24.38,
2026-01-01 10:15:00,28.45,21.63,
2026-01-01 10:30:00,27.26,16.78,
2026-01-01 10:45:00,20.23,5.78,
2026-01-01 11:00:00,45.25,42.83,
2026-01-01 11:15:00,30.7,29.15,
2026-01-01 11:30:00,33.2,31.84,
2026-01-01 11:45:00,30.28,20.28,
2026-01-01 12:00:00,32.48,18.9,33.48
2026-01-01 12:15:00,36.06,15.7,35.06
2026-01-01 12:30:00,39.26,22.54,38.06
2026-01-01 12:45:00,42.42,34.63,36.69
2026-01-01 13:00:00,45.54,37.76,39.68
2026-01-01 13:15:00,45.48,37.08,44.33
2026-01-01 13:30:00,41.58,31.94,40.94
2026-01-01 13:45:00,40.67,32.96,39.96
2026-01-01 14:00:00,48.73,38.99,41.8
2026-01-01 14:15:00,63.83,54.88,62.78
2026-01-01 14:30:00,62.99,54.69,62.78
2026-01-01 14:45:00,77.27,80.27,78.16
2026-01-01 15:00:00,76.43,81.01,71.01
2026-01-01 15:15:00,79.29,86.08,76.08
2026-01-01 15:30:00,101.05,100.29,94.69
2026-01-01 15:45:00,127.98,118.02,102.17
2026-01-01 16:00:00,100.78,90.37,83.45
2026-01-01 16:15:00,102.89,95.52,91.04
2026-01-01 16:30:00,115.08,106.17,100.95
2026-01-01 16:45:00,85.28,95.7,87.5
2026-01-01 17:00:00,111.16,105.19,97.19
2026-01-01 17:15:00,108.27,100.75,95.48
2026-01-01 17:30:00,101.46,96.43,91.47
2026-01-01 17:45:00,107.13,100.71,93.96
2026-01-01 18:00:00,111.11,104.41,96.42
2026-01-01 18:15:00,110.31,107.11,95.5
2026-01-01 18:30:00,110.71,99.91,95.87
2026-01-01 18:45:00,100.15,92.83,95.49
2026-01-01 19:00:00,85.35,83.8,98.04
2026-01-01 19:15:00,95.99,89.9,97.59
2026-01-01 19:30:00,119.91,111.91,109.01
2026-01-01 19:45:00,128.41,115.85,107.85
2026-01-01 20:00:00,123.33,109.39,106.53
2026-01-01 20:15:00,120.75,109.78,106.89
2026-01-01 20:30:00,115.46,0.0,103.52
2026-01-01 20:45:00,98.14,84.65,94.19
2026-01-01 21:00:00,119.9,117.9,114.97
2026-01-01 21:15:00,117.27,117.27,114.41
2026-01-01 21:30:00,92.52,89.15,97.51
2026-01-01 21:45:00,90.61,86.11,82.04
2026-01-01 22:00:00,100.27,103.01,107.77
2026-01-01 22:15:00,119.63,119.63,117.41
2026-01-01 22:30:00,96.06,90.89,98.49
2026-01-01 22:45:00,90.42,84.93,98.41
2026-01-01 23:00:00,91.19,83.19,83.58
2026-01-01 23:15:00,89.37,81.37,82.82
2026-01-01 23:30:00,89.18,81.18,81.52
2026-01-01 23:45:00,87.98,82.0,82.0
2026-01-02 00:00:00,90.4,90.0,
2026-01-02 00:15:00,85.26,84.74,
2026-01-02 00:30:00,91.37,90.6,
2026-01-02 00:45:00,90.86,90.8,
2026-01-02 01:00:00,90.52,90.51,
2026-01-02 01:15:00,85.48,84.22,
2026-01-02 01:30:00,83.5,83.42,
2026-01-02 01:45:00,75.79,81.94,
2026-01-02 02:00:00,79.6,82.23,
2026-01-02 02:15:00,76.92,83.7,
2026-01-02 02:30:00,73.59,81.03,
2026-01-02 02:45:00,71.24,79.75,
2026-01-02 03:00:00,70.0,78.64,
2026-01-02 03:15:00,70.01,83.83,
2026-01-02 03:30:00,77.87,86.01,
2026-01-02 03:45:00,74.0,84.61,
2026-01-02 04:00:00,77.19,86.41,
2026-01-02 04:15:00,74.54,85.32,
2026-01-02 04:30:00,77.37,87.05,
2026-01-02 04:45:00,77.93,86.88,
2026-01-02 05:00:00,68.34,83.84,
2026-01-02 05:15:00,67.25,82.46,
2026-01-02 05:30:00,58.58,79.84,
2026-01-02 05:45:00,82.8,92.93,
2026-01-02 06:00:00,94.46,88.24,
2026-01-02 06:15:00,100.81,92.81,
2026-01-02 06:30:00,105.45,97.61,
2026-01-02 06:45:00,117.24,111.29,
2026-01-02 07:00:00,78.59,94.56,
2026-01-02 07:15:00,78.71,105.67,
2026-01-02 07:30:00,78.87,108.98,
2026-01-02 07:45:00,92.79,101.54,
2026-01-02 08:00:00,91.06,89.98,
2026-01-02 08:15:00,90.95,91.11,
2026-01-02 08:30:00,90.96,88.96,
2026-01-02 08:45:00,79.66,77.66,
2026-01-02 09:00:00,95.78,90.96,
2026-01-02 09:15:00,87.28,80.23,
2026-01-02 09:30:00,81.59,76.67,
2026-01-02 09:45:00,76.02,71.1,
2026-01-02 10:00:00,89.14,84.23,
2026-01-02 10:15:00,79.19,76.1,
2026-01-02 10:30:00,75.0,71.74,
2026-01-02 10:45:00,75.96,69.79,
2026-01-02 11:00:00,91.74,86.86,
2026-01-02 11:15:00,84.66,84.7,
2026-01-02 11:30:00,83.45,82.94,
2026-01-02 11:45:00,78.65,76.0,
2026-01-02 12:00:00,26.67,27.27,23.25
2026-01-02 12:15:00,55.5,54.86,51.94
2026-01-02 12:30:00,80.96,78.75,81.12
2026-01-02 12:45:00,90.32,78.73,83.29
2026-01-02 13:00:00,77.21,67.21,63.17
2026-01-02 13:15:00,81.55,70.59,81.47
2026-01-02 13:30:00,83.26,78.68,65.62
2026-01-02 13:45:00,88.5,85.65,86.87
2026-01-02 14:00:00,78.49,81.5,76.99
2026-01-02 14:15:00,88.52,94.96,96.47
2026-01-02 14:30:00,102.62,101.73,105.43
2026-01-02 14:45:00,113.77,106.35,109.4
2026-01-02 15:00:00,87.64,85.24,91.01
2026-01-02 15:15:00,98.65,98.94,103.82
2026-01-02 15:30:00,114.17,118.0,113.28
2026-01-02 15:45:00,130.03,129.5,115.56
2026-01-02 16:00:00,105.4,108.64,108.43
2026-01-02 16:15:00,118.92,119.58,113.13
2026-01-02 16:30:00,117.09,116.44,120.28
2026-01-02 16:45:00,115.9,117.96,124.9
2026-01-02 17:00:00,122.53,122.74,113.94
2026-01-02 17:15:00,114.24,113.0,111.08
2026-01-02 17:30:00,112.85,115.08,109.68
2026-01-02 17:45:00,112.59,113.09,110.35
2026-01-02 18:00:00,107.91,117.81,113.84
2026-01-02 18:15:00,114.82,124.28,114.83
2026-01-02 18:30:00,106.52,110.04,111.81
2026-01-02 18:45:00,107.25,113.0,112.64
2026-01-02 19:00:00,107.06,116.27,110.93
2026-01-02 19:15:00,110.11,118.33,111.97
2026-01-02 19:30:00,110.19,117.88,111.26
2026-01-02 19:45:00,100.04,107.92,111.07
2026-01-02 20:00:00,119.19,138.91,123.95
2026-01-02 20:15:00,110.38,110.0,115.74
2026-01-02 20:30:00,108.03,102.26,105.23
2026-01-02 20:45:00,98.29,95.19,98.03
2026-01-02 21:00:00,108.74,110.38,111.96
2026-01-02 21:15:00,97.45,98.78,99.33
2026-01-02 21:30:00,95.66,98.77,98.38
2026-01-02 21:45:00,84.22,89.91,92.48
2026-01-02 22:00:00,100.94,103.23,110.29
2026-01-02 22:15:00,94.31,96.04,103.48
2026-01-02 22:30:00,87.65,95.08,93.5
2026-01-02 22:45:00,80.53,89.86,92.48
2026-01-02 23:00:00,85.59,94.04,93.02
2026-01-02 23:15:00,80.25,90.02,89.09
2026-01-02 23:30:00,79.1,85.41,92.67
2026-01-02 23:45:00,73.91,74.0,80.31
2026-01-03 00:00:00,77.59,90.74,
2026-01-03 00:15:00,75.66,90.18,
2026-01-03 00:30:00,75.61,87.07,
2026-01-03 00:45:00,73.74,84.39,
2026-01-03 01:00:00,75.76,83.11,
2026-01-03 01:15:00,75.61,82.0,
2026-01-03 01:30:00,78.56,84.2,
2026-01-03 01:45:00,78.48,83.41,
2026-01-03 02:00:00,79.28,84.84,
2026-01-03 02:15:00,77.57,81.9,
2026-01-03 02:30:00,76.15,80.96,
2026-01-03 02:45:00,76.88,78.0,
2026-01-03 03:00:00,77.19,83.98,
2026-01-03 03:15:00,78.56,82.08,
2026-01-03 03:30:00,76.73,80.0,
2026-01-03 03:45:00,74.35,78.55,
2026-01-03 04:00:00,75.46,80.26,
2026-01-03 04:15:00,74.71,80.01,
2026-01-03 04:30:00,74.58,79.6,
2026-01-03 04:45:00,74.73,80.13,
2026-01-03 05:00:00,73.02,80.28,
2026-01-03 05:15:00,73.81,80.48,
2026-01-03 05:30:00,73.3,79.83,
2026-01-03 05:45:00,77.44,81.68,
2026-01-03 06:00:00,74.93,80.11,
2026-01-03 06:15:00,75.27,80.56,
2026-01-03 06:30:00,78.18,83.58,
2026-01-03 06:45:00,78.89,85.51,
2026-01-03 07:00:00,79.56,81.72,
2026-01-03 07:15:00,83.0,81.26,
2026-01-03 07:30:00,80.53,84.04,
2026-01-03 07:45:00,82.89,83.26,
2026-01-03 08:00:00,80.85,83.96,
2026-01-03 08:15:00,90.35,87.11,
2026-01-03 08:30:00,90.01,88.02,
2026-01-03 08:45:00,90.01,88.8,
2026-01-03 09:00:00,92.2,95.35,
2026-01-03 09:15:00,79.81,85.86,
2026-01-03 09:30:00,80.85,83.96,
2026-01-03 09:45:00,80.87,79.22,
2026-01-03 10:00:00,80.9,78.34,
2026-01-03 10:15:00,80.88,78.35,
2026-01-03 10:30:00,79.77,78.85,
2026-01-03 10:45:00,80.4,78.69,
2026-01-03 11:00:00,79.94,85.69,
2026-01-03 11:15:00,80.88,85.18,
2026-01-03 11:30:00,80.88,83.55,
2026-01-03 11:45:00,80.67,81.88,
2026-01-03 12:00:00,82.88,85.15,73.01
2026-01-03 12:15:00,83.72,82.98,72.94
2026-01-03 12:30:00,84.03,83.97,73.8
2026-01-03 12:45:00,84.75,83.29,74.07
2026-01-03 13:00:00,80.03,81.95,85.03
2026-01-03 13:15:00,80.07,81.17,80.54
2026-01-03 13:30:00,72.69,81.0,69.94
2026-01-03 13:45:00,74.26,83.41,66.82
2026-01-03 14:00:00,77.81,78.84,71.99
2026-01-03 14:15:00,77.81,80.15,73.44
2026-01-03 14:30:00,77.81,80.54,73.58
2026-01-03 14:45:00,79.52,93.05,80.05
2026-01-03 15:00:00,82.99,85.31,92.99
2026-01-03 15:15:00,88.76,93.25,97.14
2026-01-03 15:30:00,87.82,96.48,99.94
2026-01-03 15:45:00,89.67,104.63,110.35
2026-01-03 16:00:00,95.78,92.79,98.5
2026-01-03 16:15:00,105.97,101.04,111.08
2026-01-03 16:30:00,109.85,107.51,119.31
2026-01-03 16:45:00,97.83,104.78,111.11
2026-01-03 17:00:00,109.53,110.34,113.87
2026-01-03 17:15:00,104.2,110.25,112.84
2026-01-03 17:30:00,105.86,112.4,116.26
2026-01-03 17:45:00,110.98,114.37,125.0
2026-01-03 18:00:00,111.5,115.0,116.16
2026-01-03 18:15:00,112.35,115.0,115.24
2026-01-03 18:30:00,107.21,115.63,122.62
2026-01-03 18:45:00,101.56,114.56,112.73
2026-01-03 19:00:00,101.72,113.7,118.42
2026-01-03 19:15:00,97.3,104.54,100.96
2026-01-03 19:30:00,108.13,112.19,115.95
2026-01-03 19:45:00,107.23,110.0,110.0
2026-01-03 20:00:00,93.31,111.49,120.48
2026-01-03 20:15:00,106.94,116.27,118.46
2026-01-03 20:30:00,97.31,108.21,105.43
2026-01-03 20:45:00,91.52,105.0,97.19
2026-01-03 21:00:00,92.18,106.78,100.12
2026-01-03 21:15:00,91.66,95.67,86.77
2026-01-03 21:30:00,91.63,103.09,91.11
2026-01-03 21:45:00,91.92,100.32,95.74
2026-01-03 22:00:00,92.62,110.18,99.62
2026-01-03 22:15:00,89.5,104.87,99.37
2026-01-03 22:30:00,83.36,101.2,87.51
2026-01-03 22:45:00,79.85,96.86,72.94
2026-01-03 23:00:00,78.78,85.68,72.39
2026-01-03 23:15:00,77.87,80.33,72.22
2026-01-03 23:30:00,77.86,79.85,69.8
2026-01-03 23:45:00,77.92,78.83,72.16
2026-01-04 00:00:00,81.48,81.02,
2026-01-04 00:15:00,79.15,78.65,
2026-01-04 00:30:00,84.14,93.07,
2026-01-04 00:45:00,81.02,88.5,
2026-01-04 01:00:00,86.83,91.23,
2026-01-04 01:15:00,83.99,89.67,
2026-01-04 01:30:00,81.71,84.0,
2026-01-04 01:45:00,80.89,77.88,
2026-01-04 02:00:00,84.39,84.0,
2026-01-04 02:15:00,81.98,82.51,
2026-01-04 02:30:00,81.11,82.79,
2026-01-04 02:45:00,80.92,83.13,
2026-01-04 03:00:00,80.26,83.85,
2026-01-04 03:15:00,78.8,82.01,
2026-01-04 03:30:00,78.34,83.08,
2026-01-04 03:45:00,77.83,82.81,
2026-01-04 04:00:00,76.58,80.13,
2026-01-04 04:15:00,76.17,78.72,
2026-01-04 04:30:00,76.39,79.08,
2026-01-04 04:45:00,77.01,82.14,
2026-01-04 05:00:00,77.21,82.85,
2026-01-04 05:15:00,77.97,82.01,
2026-01-04 05:30:00,79.01,83.79,
2026-01-04 05:45:00,78.92,82.56,
2026-01-04 06:00:00,77.57,82.0,
2026-01-04 06:15:00,79.84,83.7,
2026-01-04 06:30:00,78.84,84.03,
2026-01-04 06:45:00,80.67,86.01,
2026-01-04 07:00:00,80.82,86.46,
2026-01-04 07:15:00,80.82,85.16,
2026-01-04 07:30:00,81.74,88.74,
2026-01-04 07:45:00,86.98,91.52,
2026-01-04 08:00:00,80.88,85.02,
2026-01-04 08:15:00,81.47,88.47,
2026-01-04 08:30:00,82.14,88.33,
2026-01-04 08:45:00,84.67,86.0,
2026-01-04 09:00:00,90.04,86.76,
2026-01-04 09:15:00,81.98,79.86,
2026-01-04 09:30:00,79.27,75.17,
2026-01-04 09:45:00,72.69,67.6,
2026-01-04 10:00:00,81.13,76.97,
2026-01-04 10:15:00,78.57,75.26,
2026-01-04 10:30:00,78.15,74.14,
2026-01-04 10:45:00,57.61,54.48,
2026-01-04 11:00:00,57.83,54.69,
2026-01-04 11:15:00,57.43,53.95,
2026-01-04 11:30:00,57.44,53.79,
2026-01-04 11:45:00,57.49,53.71,
2026-01-04 12:00:00,57.56,53.86,43.2
2026-01-04 12:15:00,78.16,75.59,64.8
2026-01-04 12:30:00,80.55,75.59,64.81
2026-01-04 12:45:00,81.48,77.75,66.83
2026-01-04 13:00:00,80.19,77.01,66.64
2026-01-04 13:15:00,81.27,77.77,69.04
2026-01-04 13:30:00,83.19,77.77,68.11
2026-01-04 13:45:00,85.83,84.96,69.52
2026-01-04 14:00:00,80.5,82.45,78.74
2026-01-04 14:15:00,86.51,79.51,79.51
2026-01-04 14:30:00,93.03,92.44,86.88
2026-01-04 14:45:00,98.46,92.18,60.99
2026-01-04 15:00:00,81.0,80.82,78.75
2026-01-04 15:15:00,86.09,86.73,85.62
2026-01-04 15:30:00,95.17,93.96,87.88
2026-01-04 15:45:00,105.03,103.46,96.87
2026-01-04 16:00:00,96.18,99.74,106.39
2026-01-04 16:15:00,104.94,107.29,114.83
2026-01-04 16:30:00,108.62,114.28,114.83
2026-01-04 16:45:00,116.0,121.25,121.25
2026-01-04 17:00:00,110.03,114.83,118.52
2026-01-04 17:15:00,116.05,116.01,120.07
2026-01-04 17:30:00,114.33,117.09,121.39
2026-01-04 17:45:00,115.93,119.18,124.46
2026-01-04 18:00:00,118.4,116.74,122.83
2026-01-04 18:15:00,118.18,117.37,123.92
2026-01-04 18:30:00,117.53,118.71,125.09
2026-01-04 18:45:00,118.41,123.0,125.96
2026-01-04 19:00:00,107.02,104.97,82.57
2026-01-04 19:15:00,104.46,102.34,82.0
2026-01-04 19:30:00,96.18,93.69,68.51
2026-01-04 19:45:00,94.86,92.32,69.66
2026-01-04 20:00:00,96.14,93.45,85.27
2026-01-04 20:15:00,96.09,93.2,68.57
2026-01-04 20:30:00,108.1,110.64,115.77
2026-01-04 20:45:00,100.96,100.69,107.73
2026-01-04 21:00:00,105.18,102.78,110.87
2026-01-04 21:15:00,100.32,103.23,106.35
2026-01-04 21:30:00,96.24,98.11,101.99
2026-01-04 21:45:00,89.67,95.99,97.19
2026-01-04 22:00:00,96.61,94.13,65.8
2026-01-04 22:15:00,96.41,94.0,67.42
2026-01-04 22:30:00,95.28,93.44,90.44
2026-01-04 22:45:00,88.81,87.2,95.87
2026-01-04 23:00:00,84.95,82.77,82.8
2026-01-04 23:15:00,81.48,78.93,79.55
2026-01-04 23:30:00,81.92,79.47,79.87
2026-01-04 23:45:00,79.51,78.5,78.15
2026-01-05 00:00:00,55.43,66.24,
2026-01-05 00:15:00,20.0,66.22,
2026-01-05 00:30:00,20.0,66.21,
2026-01-05 00:45:00,40.4,66.18,
2026-01-05 01:00:00,66.93,73.94,
2026-01-05 01:15:00,37.02,66.17,
2026-01-05 01:30:00,20.01,66.13,
2026-01-05 01:45:00,20.0,66.12,
2026-01-05 02:00:00,10.01,66.12,
2026-01-05 02:15:00,10.01,66.18,
2026-01-05 02:30:00,66.63,89.68,
2026-01-05 02:45:00,20.01,66.18,
2026-01-05 03:00:00,61.55,66.27,
2026-01-05 03:15:00,10.01,66.12,
2026-01-05 03:30:00,10.01,66.17,
2026-01-05 03:45:00,66.5,90.0,
2026-01-05 04:00:00,26.53,66.23,
2026-01-05 04:15:00,65.0,89.98,
2026-01-05 04:30:00,67.15,80.0,
2026-01-05 04:45:00,72.53,91.24,
2026-01-05 05:00:00,64.94,78.05,
2026-01-05 05:15:00,65.88,85.91,
2026-01-05 05:30:00,66.78,86.81,
2026-01-05 05:45:00,68.3,88.32,
2026-01-05 06:00:00,69.63,89.66,
2026-01-05 06:15:00,73.82,93.45,
2026-01-05 06:30:00,76.75,95.99,
2026-01-05 06:45:00,78.04,99.27,
2026-01-05 07:00:00,78.47,98.93,
2026-01-05 07:15:00,79.15,100.37,
2026-01-05 07:30:00,78.77,98.0,
2026-01-05 07:45:00,78.25,97.31,
2026-01-05 08:00:00,80.16,101.73,
2026-01-05 08:15:00,78.55,97.88,
2026-01-05 08:30:00,76.63,96.37,
2026-01-05 08:45:00,74.18,89.83,
2026-01-05 09:00:00,77.98,89.68,
2026-01-05 09:15:00,74.52,85.8,
2026-01-05 09:30:00,71.69,84.21,
2026-01-05 09:45:00,66.95,79.4,
2026-01-05 10:00:00,67.58,79.55,
2026-01-05 10:15:00,66.81,78.18,
2026-01-05 10:30:00,65.92,77.02,
2026-01-05 10:45:00,63.0,65.99,
2026-01-05 11:00:00,67.07,79.0,
2026-01-05 11:15:00,66.98,78.6,
2026-01-05 11:30:00,67.13,79.28,
2026-01-05 11:45:00,67.54,81.58,
2026-01-05 12:00:00,66.54,79.99,104.17
2026-01-05 12:15:00,67.31,84.47,103.95
2026-01-05 12:30:00,68.4,86.24,127.75
2026-01-05 12:45:00,69.43,88.52,113.5
2026-01-05 13:00:00,68.93,88.04,103.0
2026-01-05 13:15:00,69.53,88.62,113.62
2026-01-05 13:30:00,71.09,90.38,135.88
2026-01-05 13:45:00,73.65,100.43,113.72
2026-01-05 14:00:00,68.48,69.22,145.0
2026-01-05 14:15:00,69.32,70.05,124.22
2026-01-05 14:30:00,70.23,70.94,118.85
2026-01-05 14:45:00,71.73,73.06,117.56
2026-01-05 15:00:00,73.04,74.87,135.32
2026-01-05 15:15:00,77.54,79.49,122.96
2026-01-05 15:30:00,79.31,81.0,125.75
2026-01-05 15:45:00,82.79,92.33,127.33
2026-01-05 16:00:00,85.5,86.8,114.58
2026-01-05 16:15:00,87.73,88.53,127.66
2026-01-05 16:30:00,90.3,93.43,133.75
2026-01-05 16:45:00,95.54,102.83,139.9
2026-01-05 17:00:00,101.38,115.14,167.51
2026-01-05 17:15:00,106.64,223.28,223.41
2026-01-05 17:30:00,99.36,107.62,142.1
2026-01-05 17:45:00,100.21,112.41,147.73
2026-01-05 18:00:00,88.19,88.48,116.28
2026-01-05 18:15:00,86.52,87.47,115.52
2026-01-05 18:30:00,86.5,87.31,115.5
2026-01-05 18:45:00,86.06,86.75,115.13
2026-01-05 19:00:00,85.57,86.39,114.84
2026-01-05 19:15:00,86.04,86.76,115.11
2026-01-05 19:30:00,84.44,85.6,114.17
2026-01-05 19:45:00,81.76,83.71,126.55
2026-01-05 20:00:00,80.32,82.49,125.09
2026-01-05 20:15:00,81.69,84.04,126.3
2026-01-05 20:30:00,83.5,92.89,141.14
2026-01-05 20:45:00,81.11,82.96,125.13
2026-01-05 21:00:00,80.32,82.32,136.05
2026-01-05 21:15:00,79.56,81.28,135.75
2026-01-05 21:30:00,78.42,79.87,129.57
2026-01-05 21:45:00,76.45,78.18,120.69
2026-01-05 22:00:00,76.92,78.88,124.29
2026-01-05 22:15:00,77.27,86.0,125.0
2026-01-05 22:30:00,76.17,77.62,124.12
2026-01-05 22:45:00,71.83,73.54,118.04
2026-01-05 23:00:00,68.66,70.3,120.42
2026-01-05 23:15:00,66.78,68.95,112.31
2026-01-05 23:30:00,66.17,68.94,96.2
2026-01-05 23:45:00,64.98,68.94,87.77
2026-01-06 00:00:00,75.0,86.2,
2026-01-06 00:15:00,77.95,91.96,
2026-01-06 00:30:00,75.21,87.05,
2026-01-06 00:45:00,77.8,91.94,
2026-01-06 01:00:00,78.11,91.57,
2026-01-06 01:15:00,77.82,91.05,
2026-01-06 01:30:00,76.91,86.15,
2026-01-06 01:45:00,76.96,89.51,
2026-01-06 02:00:00,77.28,91.15,
2026-01-06 02:15:00,77.0,86.13,
2026-01-06 02:30:00,77.08,85.96,
2026-01-06 02:45:00,75.95,85.67,
2026-01-06 03:00:00,70.93,83.09,
2026-01-06 03:15:00,79.46,96.56,
2026-01-06 03:30:00,79.63,94.08,
2026-01-06 03:45:00,79.93,110.43,
2026-01-06 04:00:00,80.49,99.57,
2026-01-06 04:15:00,80.71,119.37,
2026-01-06 04:30:00,81.11,115.99,
2026-01-06 04:45:00,82.0,118.77,
2026-01-06 05:00:00,83.39,117.7,
2026-01-06 05:15:00,83.63,119.74,
2026-01-06 05:30:00,85.0,110.79,
2026-01-06 05:45:00,85.0,124.18,
2026-01-06 06:00:00,84.31,94.69,
2026-01-06 06:15:00,85.0,103.93,
2026-01-06 06:30:00,83.08,94.06,
2026-01-06 06:45:00,84.81,103.21,
2026-01-06 07:00:00,93.61,129.19,
2026-01-06 07:15:00,92.28,148.45,
2026-01-06 07:30:00,89.02,107.06,
2026-01-06 07:45:00,83.1,91.75,
2026-01-06 08:00:00,81.09,79.96,
2026-01-06 08:15:00,79.38,76.64,
2026-01-06 08:30:00,80.06,82.06,
2026-01-06 08:45:00,40.75,41.75,
2026-01-06 09:00:00,79.7,93.86,
2026-01-06 09:15:00,81.59,88.92,
2026-01-06 09:30:00,75.74,143.74,
2026-01-06 09:45:00,59.0,120.0,
2026-01-06 10:00:00,81.73,136.23,
2026-01-06 10:15:00,70.01,148.71,
2026-01-06 10:30:00,60.0,90.7,
2026-01-06 10:45:00,57.0,69.9,
2026-01-06 11:00:00,60.0,127.28,
2026-01-06 11:15:00,75.62,124.21,
2026-01-06 11:30:00,65.85,119.21,
2026-01-06 11:45:00,68.26,78.26,
2026-01-06 12:00:00,52.5,56.82,54.86
2026-01-06 12:15:00,69.59,107.23,96.7
2026-01-06 12:30:00,77.18,115.17,100.26
2026-01-06 12:45:00,78.43,158.6,118.86
2026-01-06 13:00:00,78.21,106.79,105.72
2026-01-06 13:15:00,80.74,158.49,143.76
2026-01-06 13:30:00,80.18,95.15,87.46
2026-01-06 13:45:00,81.3,97.03,98.5
2026-01-06 14:00:00,76.99,131.52,116.7
2026-01-06 14:15:00,80.49,109.16,121.26
2026-01-06 14:30:00,81.62,91.77,88.97
2026-01-06 14:45:00,85.87,111.96,112.87
2026-01-06 15:00:00,76.97,84.87,74.86
2026-01-06 15:15:00,79.97,90.53,77.0
2026-01-06 15:30:00,80.04,90.72,77.0
2026-01-06 15:45:00,82.85,126.4,77.9
2026-01-06 16:00:00,82.53,84.37,88.6
2026-01-06 16:15:00,83.02,85.03,92.53
2026-01-06 16:30:00,84.94,84.91,96.84
2026-01-06 16:45:00,89.03,91.02,96.84
2026-01-06 17:00:00,94.45,98.45,140.46
2026-01-06 17:15:00,94.6,98.6,159.04
2026-01-06 17:30:00,91.86,93.6,109.21
2026-01-06 17:45:00,90.82,92.99,96.84
2026-01-06 18:00:00,89.18,86.45,93.75
2026-01-06 18:15:00,88.8,93.28,93.75
2026-01-06 18:30:00,90.83,89.64,93.99
2026-01-06 18:45:00,92.35,96.35,96.35
2026-01-06 19:00:00,85.36,91.51,80.36
2026-01-06 19:15:00,86.92,92.18,81.92
2026-01-06 19:30:00,85.6,91.6,80.68
2026-01-06 19:45:00,84.85,90.9,80.14
2026-01-06 20:00:00,87.05,92.51,82.05
2026-01-06 20:15:00,88.98,95.29,82.65
2026-01-06 20:30:00,92.99,123.89,93.75
2026-01-06 20:45:00,91.59,112.74,85.68
2026-01-06 21:00:00,91.36,125.33,90.21
2026-01-06 21:15:00,84.19,97.1,79.33
2026-01-06 21:30:00,91.59,113.15,93.75
2026-01-06 21:45:00,88.05,97.89,83.05
2026-01-06 22:00:00,90.24,115.54,93.75
2026-01-06 22:15:00,86.08,103.25,93.75
2026-01-06 22:30:00,84.54,95.94,91.05
2026-01-06 22:45:00,83.43,106.5,81.18
2026-01-06 23:00:00,81.79,112.01,79.52
2026-01-06 23:15:00,80.87,91.87,77.0
2026-01-06 23:30:00,80.41,90.7,77.0
2026-01-06 23:45:00,78.63,87.14,77.0
2026-01-07 00:00:00,82.9,75.9,
2026-01-07 00:15:00,82.9,75.9,
2026-01-07 00:30:00,77.87,70.87,
2026-01-07 00:45:00,81.18,74.18,
2026-01-07 01:00:00,82.9,75.9,
2026-01-07 01:15:00,81.27,74.27,
2026-01-07 01:30:00,79.04,72.04,
2026-01-07 01:45:00,79.35,72.35,
2026-01-07 02:00:00,76.54,72.35,
2026-01-07 02:15:00,76.25,72.35,
2026-01-07 02:30:00,76.01,72.35,
2026-01-07 02:45:00,75.99,72.35,
2026-01-07 03:00:00,75.67,72.35,
2026-01-07 03:15:00,79.47,72.47,
2026-01-07 03:30:00,78.14,71.14,
2026-01-07 03:45:00,77.6,70.6,
2026-01-07 04:00:00,78.04,71.04,
2026-01-07 04:15:00,80.0,73.0,
2026-01-07 04:30:00,85.62,78.62,
