timestamp,afrr_price_up,afrr_price_down,mfrr_price_up,mfrr_price_down,isp2_afrr_price_up,isp2_afrr_price_down,isp2_mfrr_price_up,isp2_mfrr_price_down,isp3_afrr_price_up,isp3_afrr_price_down,isp3_mfrr_price_up,isp3_mfrr_price_down,imbalance_price,mfrr_energy_price_up,mfrr_energy_price_down,uplift_1,uplift_2,activated_energy_up_mwh,activated_energy_down_mwh,system_deviation_mwh,mfrr_activated_up_mwh,mfrr_activated_down_mwh,afrr_activated_up_mwh,afrr_activated_down_mwh,afrr_requirements_up,afrr_requirements_down,mfrr_requirements_up,mfrr_requirements_down,isp2_afrr_requirements_up,isp2_afrr_requirements_down,isp2_mfrr_requirements_up,isp2_mfrr_requirements_down,isp3_afrr_requirements_up,isp3_afrr_requirements_down,isp3_mfrr_requirements_up,isp3_mfrr_requirements_down,system_load_mw,res_production_mw,mfrr_energy_spread,afrr_capacity_spread,mfrr_capacity_spread,net_balancing_energy_mwh,hour,day_of_week,month,is_weekend,mfrr_energy_price_up_lag_1h,mfrr_energy_price_down_lag_1h,imbalance_price_lag_1h,mfrr_energy_spread_lag_1h,afrr_price_up_lag_1h,afrr_price_down_lag_1h,system_deviation_mwh_lag_1h
2024-01-01 00:00:00,22.59,5.0,0.65,11.065,26.515,5.0,0.65,10.38,,,,,112.5951829,394.86,253.85,3.1209499075,3.0274561075,308.32500000000005,239.103,0.0,189.545,206.561,118.78,32.542,360.0,120.0,360.0,180.0,360.0,120.0,360.0,180.0,,,,,4373.0,621.0,141.01000000000002,17.59,-10.415,69.22200000000004,0,0,1,0,,,,,,,
2024-01-01 01:00:00,29.18,5.115,0.65,5.425,23.695,3.88,0.65,5.96,,,,,60.328959845,191.56,250.28,2.365463145,2.89543975,164.48700000000002,324.15200000000004,0.0,69.648,259.754,94.839,64.398,370.0,120.0,370.0,25.0,370.0,120.0,370.0,25.0,,,,,4114.0,664.0,-58.72,24.065,-4.775,-159.66500000000002,1,0,1,0,394.86,253.85,112.5951829,141.01000000000002,22.59,5.0,0.0
2024-01-01 02:00:00,28.08,11.04,0.65,0.0,28.08,7.05,0.65,0.0,,,,,54.016489885,0.0,216.32,2.42539804,3.04640095,4.971,355.39,0.0,0.0,318.331,4.971,37.059,360.0,60.0,360.0,0.0,360.0,60.0,360.0,0.0,,,,,3950.0,745.0,-216.32,17.04,0.65,-350.419,2,0,1,0,191.56,250.28,60.328959845,-58.72,29.18,5.115,0.0
2024-01-01 03:00:00,28.85,17.13,0.65,0.0,28.85,17.13,0.65,0.0,,,,,23.896294595,0.0,96.58,1.8551384725,3.435300185,2.4330000000000003,377.866,0.0,0.0,322.277,2.4330000000000003,55.589,360.0,120.0,360.0,0.0,360.0,120.0,360.0,0.0,,,,,3731.0,844.0,-96.58,11.720000000000002,0.65,-375.433,3,0,1,0,0.0,216.32,54.016489885,-216.32,28.08,11.04,0.0
2024-01-01 04:00:00,28.85,16.95,0.65,0.0,28.85,10.795,0.65,0.0,,,,,15.11,0.0,60.44,1.7279664075,3.2113718425,6.629,307.519,0.0,0.0,285.588,6.629,21.931000000000004,360.0,85.0,390.0,0.0,360.0,85.0,390.0,0.0,,,,,3592.0,865.0,-60.44,11.900000000000002,0.65,-300.89,4,0,1,0,0.0,96.58,23.896294595,-96.58,28.85,17.13,0.0
2024-01-01 05:00:00,20.23,18.2,0.65,6.32,20.23,19.13,0.65,6.32,,,,,15.1147863975,0.0,60.46,1.803344105,2.8644635025,5.114,328.567,0.0,0.0,221.379,5.114,107.188,450.0,120.0,450.0,25.0,450.0,120.0,450.0,25.0,,,,,3565.0,833.0,-60.46,2.030000000000001,-5.67,-323.45300000000003,5,0,1,0,0.0,60.44,15.11,-60.44,28.85,16.95,0.0
2024-01-01 06:00:00,20.23,2.73,0.65,10.405,20.23,5.0,0.65,8.55,,,,,15.11,0.0,60.44,1.9485816025,2.51248765,3.862,591.865,0.0,0.0,379.565,3.862,212.3,450.0,120.0,450.0,50.0,450.0,120.0,450.0,50.0,,,,,3629.0,851.0,-60.44,17.5,-9.755,-588.003,6,0,1,0,0.0,60.46,15.1147863975,-60.46,20.23,18.2,0.0
2024-01-01 07:00:00,20.23,0.55,0.65,9.96,20.23,0.55,0.65,8.645,,,,,15.11,0.0,60.44,1.9903546725,2.2890223625,3.528,686.71,0.0,0.0,361.544,3.528,325.166,450.0,120.0,450.0,85.0,450.0,120.0,450.0,85.0,,,,,3731.0,844.0,-60.44,19.68,-9.31,-683.182,7,0,1,0,0.0,60.44,15.11,-60.44,20.23,2.73,0.0
2024-01-01 08:00:00,37.365,0.0,0.65,0.0,37.82,0.0,0.65,0.0,,,,,29.9794555175,0.0,132.2,1.459403225,4.0889416775,1.919,451.553,0.0,0.0,281.05,1.919,170.503,275.0,0.0,275.0,0.0,275.0,0.0,275.0,0.0,,,,,3687.0,983.0,-132.2,37.365,0.65,-449.634,8,0,1,0,0.0,60.44,15.11,-60.44,20.23,0.55,0.0
2024-01-01 09:00:00,28.84,0.0,0.65,0.0,28.84,0.0,0.65,0.0,,,,,92.5818716325,370.12,74.73,1.896522645,2.0014381175,117.668,82.059,0.0,116.0,59.75,1.668,22.309,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,3270.0,1212.0,295.39,28.84,0.65,35.60900000000001,9,0,1,0,0.0,132.2,29.9794555175,-132.2,37.365,0.0,0.0
2024-01-01 10:00:00,35.58,0.0,0.65,0.0,35.58,0.0,0.65,0.0,,,,,92.5818681875,370.12,0.04,1.294381945,2.6913011925,117.67,108.194,0.0,116.0,76.0,1.67,32.194,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,2746.0,1205.0,370.08,35.58,0.65,9.476,10,0,1,0,370.12,74.73,92.5818716325,295.39,28.84,0.0,0.0
2024-01-01 11:00:00,35.99,0.0,0.65,0.0,35.99,0.0,0.65,0.0,,,,,98.98563295,395.94,1.52,1.1552182225,2.7073529825,187.14,97.47,0.0,186.824,26.0,0.316,71.47,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,2535.0,1293.0,394.42,35.99,0.65,89.66999999999999,11,0,1,0,370.12,0.04,92.5818681875,370.08,35.58,0.0,0.0
2024-01-01 12:00:00,34.43,0.0,0.65,0.0,34.43,0.0,0.65,0.0,34.43,0.0,0.65,0.0,98.0696548375,392.15,0.78,0.91317778,2.7017879075,182.3,93.738,0.0,180.301,35.454,1.999,58.284,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,2511.0,1439.0,391.37,34.43,0.65,88.56200000000001,12,0,1,0,395.94,1.52,98.98563295,394.42,35.99,0.0,0.0
2024-01-01 13:00:00,33.52,0.0,0.65,0.0,33.52,0.0,0.65,0.0,33.52,0.0,0.65,0.0,92.6254564125,370.12,0.04,0.58561635,2.6347491375,119.122,71.995,0.0,116.0,50.0,3.122,21.995,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,2414.0,1497.0,370.08,33.52,0.65,47.127,13,0,1,0,392.15,0.78,98.0696548375,391.37,34.43,0.0,0.0
2024-01-01 14:00:00,36.81,0.0,0.65,0.0,36.81,0.0,0.65,0.0,36.81,0.0,0.65,0.0,52.483694545,370.12,215.07,1.5929816,3.3343520475,95.257,237.727,0.0,91.496,217.5,3.761,20.227,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,2321.0,1511.0,155.05,36.81,0.65,-142.47,14,0,1,0,370.12,0.04,92.6254564125,370.08,33.52,0.0,0.0
2024-01-01 15:00:00,30.235,3.0,0.675,0.0,30.235,3.75,0.675,0.0,28.03,3.75,0.65,0.0,42.4710677,373.09,0.0,2.292315055,3.20505664,117.149,341.793,0.0,55.749,239.9,61.4,101.893,700.0,50.0,700.0,0.0,700.0,60.0,700.0,0.0,700.0,60.0,700.0,0.0,2901.0,1370.0,373.09,27.235,0.675,-224.644,15,0,1,0,370.12,215.07,52.483694545,155.05,36.81,0.0,0.0
2024-01-01 16:00:00,27.45,1.07,1.45,8.665000000000001,29.005,3.035,1.45,7.42,28.06,5.12,1.45,7.42,0.0,507.98,0.0,1.5496937075,3.7574499975,138.851,754.733,0.0,54.886,662.579,83.965,92.154,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,3880.0,1180.0,507.98,26.38,-7.215000000000001,-615.882,16,0,1,0,373.09,0.0,42.4710677,373.09,30.235,3.0,0.0
2024-01-01 17:00:00,24.95,3.48,1.45,9.19,24.95,3.48,1.45,9.14,28.06,3.48,1.45,9.575,0.0,674.8,0.0,1.334967285,4.26141835,128.101,763.396,0.0,64.75,658.63,63.351,104.766,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,4582.0,1146.0,674.8,21.47,-7.739999999999999,-635.295,17,0,1,0,507.98,0.0,0.0,507.98,27.45,1.07,0.0
2024-01-01 18:00:00,26.2,0.55,1.45,6.9,26.2,0.55,1.45,6.85,26.2,0.55,1.45,6.9,0.0149901399999999,674.8,0.06,1.392304165,4.088175115,138.809,755.4549999999999,0.0,64.7,736.27,74.109,19.185,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,4995.0,1110.0,674.74,25.65,-5.45,-616.646,18,0,1,0,674.8,0.0,0.0,674.8,24.95,3.48,0.0
2024-01-01 19:00:00,26.2,0.55,1.45,5.67,26.2,0.55,1.45,5.67,26.2,0.55,1.45,5.67,60.22892983,674.8,241.16,2.6337184875,4.0238591150000005,126.952,705.555,0.0,65.7,647.777,61.252,57.778000000000006,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,5093.0,1073.0,433.64,25.65,-4.22,-578.603,19,0,1,0,674.8,0.06,0.0149901399999999,674.74,26.2,0.55,0.0
2024-01-01 20:00:00,26.2,2.225,1.45,3.28,26.2,3.9,1.45,3.28,26.2,0.55,1.45,3.33,27.8420574725,0.0,111.56,2.04577417,4.57657989,84.214,968.806,0.0,0.0,808.025,84.214,160.781,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,850.0,130.0,5103.0,961.0,-111.56,23.975,-1.8300000000000003,-884.5920000000001,20,0,1,0,674.8,241.16,60.22892983,433.64,26.2,0.55,0.0
2024-01-01 21:00:00,28.03,0.55,1.45,5.609999999999999,26.2,0.55,1.45,5.609999999999999,26.825,0.55,1.325,5.66,0.0099929875,0.0,0.04,1.4650098225,4.7255747725,141.945,995.295,0.0,0.0,771.394,141.945,223.901,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,4962.0,1015.0,-0.04,27.48,-4.159999999999999,-853.3500000000001,21,0,1,0,0.0,111.56,27.8420574725,-111.56,26.2,2.225,0.0
2024-01-01 22:00:00,29.95,2.775,0.7,7.225,29.95,2.775,0.7,4.49,29.95,0.55,0.675,7.225,60.10520745,671.56,243.44,2.5741389475,5.52775196,58.27,596.888,0.0,23.0,486.557,35.27,110.331,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,4711.0,1090.0,428.12,27.175,-6.525,-538.618,22,0,1,0,0.0,0.04,0.0099929875,-0.04,28.03,0.55,0.0
2024-01-01 23:00:00,30.53,5.39,0.65,11.75,30.53,5.39,0.65,13.09,31.65,2.97,0.65,10.855,29.84929765,335.78,120.61,1.9803178525,6.696278795,17.271,513.406,0.0,11.5,427.932,5.771,85.474,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,850.0,120.0,4435.0,1071.0,215.17,25.14,-11.1,-496.13499999999993,23,0,1,0,671.56,243.44,60.10520745,428.12,29.95,2.775,0.0
2024-01-02 00:00:00,21.025,2.775,0.65,0.01,24.64,13.725,0.65,0.005,,,,,70.57911049,478.76,56.79,2.23549355,1.625465195,104.08,94.923,0.0,235.717,107.0,72.18485,115.970669,200.0,120.0,200.0,45.0,200.0,100.0,200.0,20.0,,,,,4013.0,1033.0,421.97,18.25,0.64,9.156999999999996,0,1,1,0,335.78,120.61,29.84929765,215.17,30.53,5.39,0.0
2024-01-02 01:00:00,21.27,7.65,0.65,11.89,22.175,7.6,0.65,1.25,,,,,39.7374465175,99.89,162.87,2.1685001275,2.34583239,21.811,250.593,0.0,100.463,360.144,22.968602,2.353428,200.0,120.0,200.0,20.0,200.0,90.0,200.0,10.0,,,,,3692.0,1117.0,-62.98,13.62,-11.24,-228.782,1,1,1,0,478.76,56.79,70.57911049,421.97,21.025,2.775,0.0
2024-01-02 02:00:00,26.88,24.325,0.65,0.0,26.88,12.285,0.65,1.25,,,,,15.01,203.46,60.04,1.7336131625,2.78729169,25.311,284.156,0.0,94.193,451.4,32.008561,0.157987,200.0,65.0,200.0,0.0,200.0,50.0,200.0,10.0,,,,,3602.0,1090.0,143.42000000000002,2.555,0.65,-258.845,2,1,1,0,99.89,162.87,39.7374465175,-62.98,21.27,7.65,0.0
2024-01-02 03:00:00,44.95,38.51,0.65,36.53,41.83,0.0,0.65,0.0,,,,,15.01,0.0,60.04,0.9157989975,2.5875404175,4.6370000000000005,93.098,0.0,106.752,419.0,44.874923,0.221893,200.0,50.0,200.0,20.0,200.0,0.0,200.0,0.0,,,,,3468.0,1191.0,-60.04,6.440000000000005,-35.88,-88.461,3,1,1,0,203.46,60.04,15.01,143.42000000000002,26.88,24.325,0.0
2024-01-02 04:00:00,18.97,12.285,0.65,0.0,23.08,17.99,0.65,0.0,,,,,15.01,0.0,60.04,1.5327390575000002,0.779370835,2.7880000000000003,81.13,0.0,115.93,396.176,187.95046,5e-05,200.0,90.0,200.0,0.0,200.0,35.0,200.0,0.0,,,,,3352.0,1336.0,-60.04,6.684999999999999,0.65,-78.342,4,1,1,0,0.0,60.04,15.01,-60.04,44.95,38.51,0.0
2024-01-02 05:00:00,26.2,4.74,0.65,7.44,21.515,2.775,0.65,2.5,,,,,15.01,0.0,60.04,1.769525175,1.2623850825,5.585,278.62,0.0,318.65700000000004,703.136,154.459017,25.273006,200.0,120.0,200.0,110.0,200.0,60.0,200.0,25.0,,,,,3418.0,1517.0,-60.04,21.46,-6.79,-273.035,5,1,1,0,0.0,60.04,15.01,-60.04,18.97,12.285,0.0
2024-01-02 06:00:00,1.2,5.78,0.65,2.3,1.2,7.5,0.65,2.3,,,,,74.8949427,264.4,322.9,2.64343236,0.53844032,38.29900000000001,313.44100000000003,0.0,478.772,818.495,240.138333,4.349282,200.0,120.0,200.0,120.0,200.0,120.0,200.0,120.0,,,,,3722.0,1641.0,-58.5,-4.58,-1.65,-275.14200000000005,6,1,1,0,0.0,60.04,15.01,-60.04,26.2,4.74,0.0
2024-01-02 07:00:00,10.085,6.47,0.65,1.55,1.2,7.5,0.65,1.55,,,,,28.601475255,109.91,119.3,2.11368977,0.5558525249999999,22.048,407.193,0.0,554.671,435.989,86.552299,185.322491,200.0,120.0,200.0,125.0,200.0,120.0,200.0,125.0,,,,,4136.0,1605.0,-9.39,3.6149999999999993,-0.9,-385.145,7,1,1,0,264.4,322.9,74.8949427,-58.5,1.2,5.78,0.0
2024-01-02 08:00:00,1.2,3.11,0.65,2.78,1.2,2.775,0.65,1.865,,,,,61.363368635,435.5,246.56,2.1481767275,0.314729995,179.25799999999998,437.867,0.0,263.432,622.191,26.725959,322.976049,200.0,85.0,200.0,70.0,200.0,85.0,200.0,60.0,,,,,4500.0,1681.0,188.94,-1.91,-2.1300000000000003,-258.609,8,1,1,0,109.91,119.3,28.601475255,-9.39,10.085,6.47,0.0
2024-01-02 09:00:00,1.2,0.0,0.65,0.0,1.2,0.0,0.65,0.0,,,,,154.38380644999998,614.01,204.0,2.6583102225,0.1704515775,689.356,301.963,0.0,149.786,560.432,24.560844,275.631309,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,4760.0,1742.0,410.01,1.2,0.65,387.393,9,1,1,0,435.5,246.56,61.363368635,188.94,1.2,3.11,0.0
2024-01-02 10:00:00,28.38,0.0,0.65,0.0,28.38,0.0,0.65,0.0,,,,,134.13514485000002,492.9500000000001,200.0,2.35614665,0.6546704375,780.4159999999999,236.345,0.0,36.25,308.448,6.839423999999999,158.250583,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,4851.0,1870.0,292.95000000000005,28.38,0.65,544.0709999999999,10,1,1,0,614.01,204.0,154.38380644999998,410.01,1.2,0.0,0.0
2024-01-02 11:00:00,28.38,0.0,0.65,0.0,28.38,0.0,0.65,0.0,,,,,163.350970875,653.1,208.0,2.535659675,0.66962983,506.624,240.163,0.0,88.078,302.338,17.184587,155.023034,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,4735.0,1948.0,445.1,28.38,0.65,266.461,11,1,1,0,492.9500000000001,200.0,134.13514485000002,292.95000000000005,28.38,0.0,0.0
2024-01-02 12:00:00,23.415,7.675,0.65,0.0,28.38,0.0,0.65,0.0,18.97,0.0,0.65,0.0,75.8492504675,375.4,220.0,1.672893275,0.91609518,243.666,300.824,0.0,97.75,346.179,2.952654,133.548505,200.0,25.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,4288.0,2089.0,155.39999999999998,15.739999999999998,0.65,-57.158000000000015,12,1,1,0,653.1,208.0,163.350970875,445.1,28.38,0.0,0.0
2024-01-02 13:00:00,23.265,20.395,0.65,12.915,28.38,0.0,0.65,0.0,18.97,0.0,0.65,0.0,71.6302280025,375.4,224.0,1.5964587300000002,0.9189655225,178.522,221.733,0.0,100.878,554.671,15.149033,137.414307,200.0,85.0,200.0,60.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,3922.0,2188.0,151.39999999999998,2.870000000000001,-12.265,-43.21100000000001,13,1,1,0,375.4,220.0,75.8492504675,155.39999999999998,23.415,7.675,0.0
2024-01-02 14:00:00,25.89,3.54,0.65,5.58,28.815,7.475,0.65,2.48,25.69,1.475,0.65,2.48,70.72879602500001,511.9,120.79,1.87051542,1.53890639,150.645,243.869,0.0,137.5,539.088,33.319402,71.750185,275.0,85.0,275.0,60.0,275.0,40.0,275.0,10.0,275.0,40.0,275.0,10.0,3927.0,1941.0,391.11,22.35,-4.93,-93.224,14,1,1,0,375.4,224.0,71.6302280025,151.39999999999998,23.265,20.395,0.0
2024-01-02 15:00:00,20.575,5.029999999999999,0.65,9.4,23.7,2.5,0.675,2.58,21.825,2.5,0.65,2.58,59.83754626,375.4,240.94,2.0695951325,2.14666967,127.182,500.655,0.0,192.749,758.79,162.49161700000002,33.33708,600.0,120.0,600.0,120.0,600.0,60.0,600.0,60.0,600.0,60.0,600.0,60.0,4413.0,1704.0,134.45999999999998,15.545,-8.75,-373.473,15,1,1,0,511.9,120.79,70.72879602500001,391.11,25.89,3.54,0.0
2024-01-02 16:00:00,18.565,2.775,0.65,5.25,18.8,2.775,0.65,5.25,18.8,2.775,0.65,5.3,41.64078456,0.0,167.92,2.1454196225,1.913985805,168.78300000000002,540.903,0.0,314.684,536.16,203.114742,52.144447,600.0,130.0,600.0,130.0,600.0,130.0,600.0,130.0,600.0,130.0,600.0,130.0,5024.0,1432.0,-167.92,15.789999999999996,-4.6,-372.12,16,1,1,0,375.4,240.94,59.83754626,134.45999999999998,20.575,5.029999999999999,0.0
2024-01-02 17:00:00,20.9,2.9,1.45,4.78,20.9,2.9,1.45,4.78,19.85,1.725,1.45,4.78,51.89409764,327.4,208.05,2.230314425,2.0102562575,145.499,784.403,0.0,380.205,462.535,186.998709,54.664195,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,5545.0,1343.0,119.34999999999997,18.0,-3.33,-638.904,17,1,1,0,0.0,167.92,41.64078456,-167.92,18.565,2.775,0.0
2024-01-02 18:00:00,21.05,2.9,1.45,4.65,20.9,5.0,1.45,4.65,20.9,2.9,1.45,4.65,35.4140265775,654.8,141.95,2.111472155,2.0330971175,159.402,845.568,0.0,337.51,361.433,123.944477,16.392105,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,5931.0,1405.0,512.8499999999999,18.15,-3.2,-686.1659999999999,18,1,1,0,327.4,208.05,51.89409764,119.34999999999997,20.9,2.9,0.0
2024-01-02 19:00:00,20.9,5.0,1.45,3.41,20.9,5.0,1.45,3.41,20.9,2.9,1.45,3.41,0.1175,654.8,0.47,1.7513363625,1.5805615125,151.529,1009.063,0.0,391.519,474.9,107.137046,52.733506,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,5953.0,1366.0,654.3299999999999,15.9,-1.96,-857.5340000000001,19,1,1,0,654.8,141.95,35.4140265775,512.8499999999999,21.05,2.9,0.0
2024-01-02 20:00:00,22.925,5.0,1.7,3.455,21.675,3.95,1.95,3.96,20.9,1.725,1.45,3.96,0.1199617575,0.0,0.48,1.787072185,2.187471585,127.264,980.695,0.0,266.353,369.32,129.853702,165.366419,675.0,130.0,700.0,130.0,675.0,130.0,700.0,130.0,675.0,130.0,700.0,130.0,5850.0,1324.0,-0.48,17.924999999999997,-1.755,-853.4309999999999,20,1,1,0,654.8,0.47,0.1175,654.3299999999999,20.9,5.0,0.0
2024-01-02 21:00:00,24.615,2.9,0.65,5.17,22.775,3.95,0.65,5.34,22.775,2.775,0.65,5.34,52.17754011,0.0,210.59,2.236321175,3.3897252025,21.498,695.888,0.0,240.848,395.754,25.890251,83.242851,650.0,120.0,700.0,120.0,650.0,120.0,700.0,120.0,650.0,120.0,700.0,120.0,5609.0,1270.0,-210.59,21.715000000000003,-4.52,-674.39,21,1,1,0,0.0,0.48,0.1199617575,-0.48,22.925,5.0,0.0
2024-01-02 22:00:00,22.925,3.95,0.65,5.45,22.925,2.775,0.65,5.225,20.9,2.775,0.65,5.45,27.6447305675,379.16,110.86,1.954307515,3.039842955,147.397,860.098,0.0,215.9,343.275,19.178498,223.643746,650.0,120.0,700.0,120.0,650.0,120.0,700.0,120.0,650.0,120.0,700.0,120.0,5221.0,1276.0,268.3,18.975,-4.8,-712.701,22,1,1,0,0.0,210.59,52.17754011,-210.59,24.615,2.9,0.0
2024-01-02 23:00:00,26.2,5.45,0.65,10.23,26.2,5.455,0.65,8.835,26.96,5.45,0.65,10.075,0.0049967425,0.0,0.02,1.51201696,4.24870045,9.979,709.223,0.0,101.972,402.707,30.153528,140.128709,650.0,120.0,700.0,120.0,650.0,120.0,700.0,80.0,650.0,120.0,700.0,80.0,4818.0,1358.0,-0.02,20.75,-9.58,-699.2439999999999,23,1,1,0,379.16,110.86,27.6447305675,268.3,22.925,3.95,0.0
2024-01-03 00:00:00,30.4,6.825,0.65,7.595,30.4,13.645,0.65,7.595,,,,,97.79,391.16,124.18,2.609666535,3.7190104775,149.614,75.407,0.0,85.084,22.215,11.73728,48.562816,250.0,40.0,250.0,10.0,250.0,60.0,250.0,30.0,,,,,4338.0,1449.0,266.98,23.575,-6.944999999999999,74.20700000000001,0,2,1,0,0.0,0.02,0.0049967425,-0.02,26.2,5.45,0.0
2024-01-03 01:00:00,39.69,0.0,0.65,0.0,39.69,0.0,0.65,0.0,,,,,88.0913059925,453.85,227.52,2.235321985,3.0659278575,130.509,138.50799999999998,0.0,0.0,289.586,2.767447,34.60048,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,3979.0,1526.0,226.33,39.69,0.65,-7.998999999999967,1,2,1,0,391.16,124.18,97.79,266.98,30.4,6.825,0.0
2024-01-03 02:00:00,42.87,0.0,0.65,0.0,42.87,0.0,0.65,0.0,,,,,121.96600405,480.0,148.0,2.6362795275,2.8484920650000003,138.94,82.467,0.0,0.0,365.996,1.688103,26.369896,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,3847.0,1561.0,332.0,42.87,0.65,56.473,2,2,1,0,453.85,227.52,88.0913059925,226.33,39.69,0.0,0.0
2024-01-03 03:00:00,47.23,0.0,0.65,0.0,47.23,0.0,0.65,0.0,,,,,120.674148425,480.0,107.12,2.5155273875,2.989994335,133.48000000000002,83.791,0.0,0.0,411.818,10.134153,12.111545,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,3715.0,1542.0,372.88,47.23,0.65,49.68900000000002,3,2,1,0,480.0,148.0,121.96600405,332.0,42.87,0.0,0.0
2024-01-03 04:00:00,43.07,0.0,0.65,0.0,43.07,0.0,0.65,0.0,,,,,120.666688975,480.0,147.12,2.5422940350000003,2.813826505,133.56,83.94200000000001,0.0,0.0,415.7,8.904384,16.824755,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,3630.0,1578.0,332.88,43.07,0.65,49.618,4,2,1,0,480.0,107.12,120.674148425,372.88,47.23,0.0,0.0
2024-01-03 05:00:00,35.21,0.0,0.65,0.0,35.21,0.0,0.65,0.0,,,,,93.88404927,375.4,247.12,2.3905929825,3.1919280975,118.973,101.79,0.0,26.751,353.48,52.582552,13.717963,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,3724.0,1703.0,128.27999999999997,35.21,0.65,17.183000000000007,5,2,1,0,480.0,147.12,120.666688975,332.88,43.07,0.0,0.0
2024-01-03 06:00:00,19.32,1.315,0.65,4.405,19.32,2.085,0.65,4.405,,,,,57.8257204525,375.4,232.82,2.32940424,0.607639635,95.87,302.331,0.0,142.149,330.515,81.129903,16.44618,250.0,25.0,250.0,10.0,250.0,50.0,250.0,10.0,,,,,4145.0,1817.0,142.57999999999998,18.005,-3.755,-206.461,6,2,1,0,375.4,247.12,93.88404927,128.27999999999997,35.21,0.0,0.0
2024-01-03 07:00:00,18.77,5.64,0.65,2.96,18.77,3.095,0.65,2.96,,,,,58.196532967500005,375.4,234.72,2.4143730125,0.6515341375,129.926,420.867,0.0,409.708,491.77,112.750327,39.958993,250.0,120.0,250.0,50.0,250.0,120.0,250.0,130.0,,,,,4707.0,1902.0,140.67999999999998,13.13,-2.31,-290.941,7,2,1,0,375.4,232.82,57.8257204525,142.57999999999998,19.32,1.315,0.0
2024-01-03 08:00:00,10.25,2.71,0.65,3.015,10.25,0.55,0.65,6.03,,,,,58.298150375,391.16,234.72,1.9608951375,0.5697576625,114.805,213.051,0.0,180.821,540.58,48.76017900000001,14.138904,250.0,70.0,250.0,25.0,250.0,100.0,250.0,70.0,,,,,5007.0,2100.0,156.43999999999997,7.54,-2.365,-98.24599999999998,8,2,1,0,375.4,234.72,58.196532967500005,140.67999999999998,18.77,5.64,0.0
2024-01-03 09:00:00,19.76,0.0,0.65,0.0,19.76,12.505,0.65,0.0,,,,,36.040308525,375.4,151.74,1.1736462175,0.5504838125,89.773,211.479,0.0,268.15,472.002,74.290378,22.355549,250.0,0.0,250.0,0.0,250.0,20.0,250.0,0.0,,,,,4945.0,2160.0,223.66,19.76,0.65,-121.706,9,2,1,0,391.16,234.72,58.298150375,156.43999999999997,10.25,2.71,0.0
2024-01-03 10:00:00,29.68,0.0,0.65,0.0,29.68,0.0,0.65,0.0,,,,,73.9685447825,375.4,248.36,1.85520388,1.6068905475,129.049,165.06900000000002,0.0,764.0799999999999,99.7,79.05028999999999,32.748022,250.0,0.0,250.0,0.0,250.0,0.0,250.0,0.0,,,,,4653.0,2217.0,127.03999999999996,29.68,0.65,-36.02000000000001,10,2,1,0,375.4,151.74,36.040308525,223.66,19.76,0.0,0.0
